,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
21,-0.607606936535232,-0.0690763860169211,-0.9720533919909407,-2.075597095314076,-0.31585647729974015,-2.2808703763773,1.039386404892151,-1.4880247906886737,1.2635931505719746,0.34142876771278363,0.602998165368091,1.8132654714039271,-0.8069251707470435,1.9624492840904,-1.1324037398121276,1.1782789813692416,9
22,-0.5784151613063319,0.9174919233519212,-1.16186588350411,-1.9712280759146625,-0.6091205242030364,-2.4290434417315745,0.777738924192065,-0.9864321206199019,1.2635931505719746,0.8918812486014482,0.1202482867281741,2.108264338213129,-1.6128523825396488,1.5100145719360862,-1.1324037398121276,0.31178758484397906,9
23,-0.5784151613063319,-0.43903950203023656,-1.5414908665304488,-2.4930731729117284,-0.7264261429643548,-2.4290434417315745,0.6469151838420217,-1.3542667453370014,1.2635931505719746,0.19464143947580642,0.7907342292836146,1.8132654714039271,-0.2696403628853065,1.9624492840904,-0.8929315377432891,1.3180356582281552,9
24,-0.5784151613063319,0.054244652654184274,-1.1998283818067441,-1.5015674886173032,-1.0783429992483102,-1.836351180314477,0.2871498978794032,-1.4880247906886737,1.146407859580501,-0.02553955287965948,1.0589286063057908,1.3707671711901244,0.08854950902251792,1.9624492840904,-1.1324037398121276,1.4857436704588511,9
25,-0.5784151613063319,0.42420776866750043,-1.5414908665304488,-1.7103055274161296,-0.9610373804869916,-2.169740577361594,0.41797363822944644,-1.4880247906886737,1.2635931505719746,-0.17232688111663688,0.8175536669858322,1.5551414629458757,-0.22486662889682843,1.9624492840904,-1.0366148589845923,1.6255003473177647,9
26,-0.5492233860774318,-0.2540579440235785,-1.5414908665304488,-2.3365196438126086,-0.8144053570353438,-2.4290434417315745,0.5487973785794897,-1.3208272339990832,1.2635931505719746,0.12124777535731772,0.7639147915813969,1.776390613052777,-0.35918783086226275,1.9624492840904,-0.7971426569157539,1.094424975253894,9
27,-0.5492233860774318,0.4858682880030531,-1.5035283682278149,-1.919043566214956,-1.1956486180096288,-2.4290434417315745,0.38526770314193565,-1.4880247906886737,1.2635931505719746,0.15794460741656208,1.0589286063057908,1.8132654714039271,-0.44873529883921875,1.9624492840904,-1.1324037398121276,1.150327645997459,9
28,-0.5200316108485319,-0.1307369053524738,-1.5414908665304488,-0.9797223916202374,-1.4595862602225953,-1.3918319842516538,-0.5304984793083662,-1.4880247906886737,0.7948519866060805,-0.6126888658275685,1.0589286063057908,0.6701448625182701,1.297440326711426,1.600501514366949,-0.4139871336056126,1.988867707150939,9
29,-0.4908398356196318,-0.8706631373791054,-1.5414908665304488,-2.545257682611435,-0.6384469288933659,-2.4290434417315745,0.6796211189295326,-1.2205086999853287,1.2635931505719746,0.4148224318312723,0.9516508554969201,2.0345146215108287,-0.04577169294291595,1.9624492840904,-0.7492482165019864,1.2900843228563725,9
30,-0.4908398356196318,0.17756569132528965,-0.9720533919909407,-2.440888663212022,-0.3745092866803994,-2.4290434417315745,0.8431507943670866,-1.0867506546336563,1.2635931505719746,0.6350034241867382,0.4420815391547855,2.108264338213129,-0.8069251707470435,1.9624492840904,-1.1324037398121276,1.3739383289717206,9
31,-0.46164806039073175,0.9174919233519212,-1.5414908665304488,-0.9797223916202374,-1.3129542367709472,-1.577048315944497,0.025502417179317116,-1.4880247906886737,1.2635931505719746,-0.4659015375905914,0.9248314177947025,1.002018587678622,-0.09054542693139407,1.7211507709414329,-0.8450370973295216,1.0385223045103285,9
32,-0.46164806039073175,0.30088672999639504,-1.5414908665304488,-1.919043566214956,-0.9903637851773213,-2.4290434417315745,0.7450329891045542,-1.0867506546336563,1.2635931505719746,0.8551844165422039,0.41526210145256787,2.403263205022331,-1.5680786485511706,1.3290406870743605,-1.0845092993983598,0.11612823724150037,9
33,-0.46164806039073175,0.7325103653452631,-1.5414908665304488,-1.6059365080167163,-0.8730581664160029,-2.206783843700163,0.4833855084044681,-1.4880247906886737,1.2635931505719746,0.04785411123882902,1.0052897309013553,1.8132654714039271,-0.09054542693139407,1.9624492840904,-0.916878757950173,1.4577923350870685,9
34,-0.43245628516183177,-0.0690763860169211,-1.5414908665304488,-2.179966114713489,-1.1369958086289695,-2.4290434417315745,0.31985583296691406,-1.1870691886474107,1.1171115368326328,0.378125599772028,1.0589286063057908,1.9976397631596785,-0.04577169294291595,1.9624492840904,-0.7971426569157539,1.150327645997459,9
35,-0.4032645099329317,-2.1655340434257107,-0.8961283953856729,-3.7976859154043927,0.24134521181652246,-2.4290434417315745,1.2683279505047267,-0.5851579845648845,1.2635931505719746,1.1487590730161588,0.5225398522614384,2.366388346671181,-0.8516989047355216,1.9624492840904,-1.1324037398121276,1.2900843228563725,9
36,-0.4032645099329317,-0.8090026180435527,-0.9720533919909407,-2.7539957214102615,-0.0812452397771033,-2.4290434417315745,1.3664457557672591,-1.2205086999853287,1.2635931505719746,0.5983065921274938,0.33480378834591495,1.923890046457378,-1.209888776643346,1.9624492840904,-1.1324037398121276,1.094424975253894,9
37,-0.4032645099329317,0.17756569132528965,-1.2377908801093778,-0.8231688625211177,-1.4595862602225953,-1.4288752505902225,-0.39967473895832306,-1.4880247906886737,0.8827409548496857,-0.6860825299460572,1.0589286063057908,0.7807694375717209,0.8049292528381673,1.6306638285105701,-0.6534593356744509,1.988867707150939,9
38,-0.37407273470403163,-1.2406262533924208,-1.5414908665304488,-1.9712280759146625,-1.342280641461277,-2.3920001753930062,0.09091428735433874,-1.4880247906886737,1.1171115368326328,-0.13563004905739254,1.0589286063057908,1.4813917462435753,0.17809697699947416,1.9624492840904,-0.8450370973295216,1.4857436704588511,9
39,-0.37407273470403163,-0.1307369053524738,-0.5544659106619682,-3.641132386305273,0.4759564493391596,-2.317913642715869,1.5953873013798345,0.08363224219347773,0.9413336003454226,2.43314819508971,-0.41614046731617826,1.8870151881062278,-2.194910924389864,0.36384663447849,-1.1324037398121276,-0.8062658300273278,9
40,-0.37407273470403163,0.17756569132528965,-1.5414908665304488,-1.3450139595181838,-1.342280641461277,-1.7993079139759085,0.09091428735433874,-1.4880247906886737,1.146407859580501,-0.20902371317588103,1.0589286063057908,1.2601425961366737,0.3571919129533866,1.9624492840904,-0.8450370973295216,1.5975490119459819,9
41,-0.3448809594751316,0.9174919233519212,-1.5414908665304488,-0.9275378819205309,-1.2836278320806176,-1.3918319842516538,-0.20343912843325837,-1.4880247906886737,1.2635931505719746,-0.5025983696498356,1.0589286063057908,0.8176442959228708,0.9392504548036017,1.7211507709414329,-0.629512115467567,1.7093543534331128,9
42,-0.3448809594751316,-0.19239742468802648,-1.3516783750172794,-2.3365196438126086,-0.5797941195127068,-2.4290434417315745,0.9412685996296191,-0.9864321206199019,1.2635931505719746,0.9285780806606926,0.3616232260481326,2.403263205022331,-1.4337574465857366,1.8116377133722952,-1.1324037398121276,0.6751549446771538,9
43,-0.3448809594751316,0.42420776866750043,-1.5414908665304488,-0.9275378819205309,-1.019690189867651,-1.6511348486216344,0.2871498978794032,-1.4880247906886737,1.2635931505719746,-0.20902371317588103,0.9516508554969201,1.4076420295412746,-0.09054542693139407,1.9624492840904,-1.0845092993983598,1.765257024176678,9
44,-0.3156891842462315,0.9174919233519212,-1.3896408733199133,-1.0840914110196507,-1.4595862602225953,-1.6881781149602026,-0.6286162845708985,-1.4880247906886737,0.4725924363795284,-0.3558110414128584,1.0589286063057908,0.8913940126251713,0.9840241887920798,1.6306638285105701,-0.4139871336056126,1.5695976765741992,9
45,-0.3156891842462315,0.42420776866750043,-1.0859408868988423,-2.075597095314076,-0.4331620960610587,-2.4290434417315745,1.039386404892151,-1.1201901659715745,1.2635931505719746,0.8551844165422039,0.3079843506436973,2.403263205022331,-1.3442099786087804,1.8116377133722952,-1.1324037398121276,0.6472036093053711,9
46,-0.2864974090173316,-1.1173052147213154,-1.2757533784120116,-3.014918269908794,-0.22787726322875135,-2.4290434417315745,1.2683279505047267,-0.8526740752682295,1.2635931505719746,1.0386685768384256,0.38844266375035025,2.403263205022331,-1.3442099786087804,1.8116377133722952,-1.1324037398121276,0.7310576154207192,9
47,-0.2864974090173316,-0.0690763860169211,-1.5414908665304488,-1.5537519983170098,-1.019690189867651,-2.1326973110230263,0.38526770314193565,-1.4880247906886737,1.2635931505719746,-0.062236384938903835,0.8175536669858322,1.6288911796481762,-0.31441409687378463,1.9624492840904,-1.0605620791914763,1.4577923350870685,9
48,-0.2573056337884316,-2.2271945627612633,-0.6303909072672359,-3.902054934803806,0.2999980211971818,-2.4290434417315745,1.2683279505047267,-0.4513999392132121,1.2635931505719746,1.3689400653716244,0.38844266375035025,2.403263205022331,-1.0307938406894337,1.660826142654191,-1.1324037398121276,0.9546682983949805,9
49,-0.22811385855953148,0.9174919233519212,-1.5414908665304488,-1.031906901319944,-1.4302598555322656,-1.836351180314477,-0.26885099860828,-1.4880247906886737,0.7655556638582122,-0.31911420935361406,1.0589286063057908,1.3338923128389741,0.4467393809303429,1.9021246558031581,-0.6534593356744509,1.5416463412024166,9
50,-0.22811385855953148,0.9174919233519212,-1.4655658699251808,-1.4493829789175965,-1.1076694039386399,-2.317913642715869,0.2871498978794032,-1.4880247906886737,1.2635931505719746,0.04785411123882902,0.8175536669858322,1.8501403297550774,-0.5830565008046531,1.660826142654191,-1.1324037398121276,0.8708142922796324,9
51,-0.22811385855953148,-0.43903950203023656,-1.5414908665304488,-1.3971984692178905,-1.0490165945579806,-1.9474809793301828,0.2544439627918924,-1.4880247906886737,1.2635931505719746,-0.3925078734721027,1.0052897309013553,1.2601425961366737,0.3124181789649085,1.9624492840904,-0.6774065558813348,1.7373056888048954,9
52,-0.19892208333063144,0.9174919233519212,-1.5414908665304488,-0.718799843121705,-1.1369958086289695,-1.5400050496059283,0.15632615752936035,-1.4880247906886737,1.2635931505719746,-0.42920470553134704,0.9248314177947025,1.2232677377855237,-0.0009979589544378284,1.9021246558031581,-0.7731954367088701,1.3459869935999378,9
53,-0.19892208333063144,0.9174919233519212,-1.3137158767146455,-0.9797223916202374,-1.4595862602225953,-1.5400050496059283,-0.7267340898334309,-1.4880247906886737,0.3847034681359232,-0.5025983696498356,1.0589286063057908,0.6701448625182701,1.7004039326077292,1.660826142654191,-0.006884390088587517,1.905013701035591,9
54,-0.19892208333063144,0.23922621066084235,-1.5414908665304488,-0.8231688625211177,-0.9903637851773213,-1.5400050496059283,0.1890320926168708,-1.4880247906886737,1.1757041823283694,-0.24572054523512538,1.0589286063057908,1.3707671711901244,0.26764444497643036,1.932286969946779,-0.8929315377432891,1.988867707150939,9
55,-0.19892208333063144,0.3625472493319477,-1.1239033852014761,-0.8231688625211177,-1.4595862602225953,-1.577048315944497,-0.3015569336957908,-1.4880247906886737,0.8241483093539489,-0.24572054523512538,1.0589286063057908,1.3338923128389741,0.491513114918821,1.9624492840904,-0.6534593356744509,1.2900843228563725,9
56,-0.16973030810173137,-0.5007000213657893,-1.1998283818067441,-2.2843351341129017,-0.6970997382740252,-2.4290434417315745,0.8104448592795758,-1.2205086999853287,1.2635931505719746,0.45151926389051666,0.7102759161769616,1.9976397631596785,-0.8516989047355216,1.9624492840904,-1.1324037398121276,1.1223763106256763,9
57,-0.16973030810173137,0.6708498460097104,-1.3137158767146455,-1.2406449401187707,-1.4595862602225953,-1.76226464763734,-0.39967473895832306,-1.4880247906886737,0.6483703728667388,-0.5025983696498356,1.0589286063057908,0.8913940126251713,1.7004039326077292,1.9624492840904,0.06495727053206404,1.9609163717791565,9
58,-0.1405385328728313,0.23922621066084235,-1.0100158902935745,0.011783292674187202,-1.4595862602225953,-1.021399320865968,-0.8902637652709848,-1.4880247906886737,0.5311850818752653,-1.126444514656989,1.0589286063057908,0.26452142065561735,1.20789285873447,1.5401768860797072,-0.31819825277807723,1.988867707150939,9
59,-0.1405385328728313,0.4858682880030531,-1.2757533784120116,-1.188460430419064,-1.4595862602225953,-1.5029617832673599,-0.5632044143958769,-1.4880247906886737,0.7069630183624757,-0.7961730261237903,1.0589286063057908,0.41202085406021843,1.9242726025501193,1.449689943648844,0.35232391301467003,1.988867707150939,9
60,-0.1113467576439314,-0.1307369053524738,-0.8581658970830391,-0.14477023642493209,-1.4595862602225953,-0.9473127881888307,-0.9883815705335173,-1.3542667453370014,0.3554071453880548,-1.236535010834722,1.0589286063057908,-0.2517265962604858,1.610856464630773,1.0877421739253927,0.23258781198025075,1.988867707150939,9
61,-0.08215498241503134,0.9174919233519212,-1.5414908665304488,-0.5622463140225851,-1.4302598555322656,-1.3918319842516538,-0.3342628687833016,-1.4880247906886737,0.9413336003454226,-0.6126888658275685,1.0589286063057908,0.9651437293274718,0.8497029868266455,1.9021246558031581,-0.629512115467567,1.8211596949202429,9
62,-1.0454835649687324,-0.9939841760502107,-1.5414908665304488,-3.4323943475064462,-0.3745092866803994,-2.4290434417315745,0.8431507943670866,-1.0533111432957383,1.2635931505719746,0.7450939203644713,0.5225398522614384,2.2926386299688803,-0.6278302347931313,1.9624492840904,-0.629512115467567,0.8987656276514151,9
63,-0.08215498241503134,0.7325103653452631,-1.5414908665304488,-1.2928294498184771,-1.1956486180096288,-1.9104377129916144,0.31985583296691406,-1.4880247906886737,1.2342968278241062,0.011157279179584869,1.0589286063057908,1.7026408963504769,-0.09054542693139407,1.9624492840904,-1.0126676387777085,1.234181652112807,9
64,-0.05296320718613128,-0.0690763860169211,-1.5414908665304488,-1.7103055274161296,-1.400933450841936,-2.169740577361594,0.058208352266827926,-1.4880247906886737,1.2050005050762378,-0.24572054523512538,1.0589286063057908,1.297017454487824,0.13332324301099602,1.9624492840904,-0.9647731983639407,1.9609163717791565,9
65,-0.023771431957231217,0.9174919233519212,-1.5035283682278149,-0.45787729462317184,-1.4595862602225953,-1.3547887179130855,-0.49779254422085545,-1.4880247906886737,0.6776666956146072,-0.7227793620053016,1.0589286063057908,0.7807694375717209,1.073571656769036,1.8719623416595372,-0.24635659215742578,1.8211596949202429,9
66,-0.023771431957231217,0.11590517198973696,-1.1239033852014761,-1.919043566214956,-0.9317109757966622,-2.3549569090544376,0.4833855084044681,-1.4880247906886737,1.2635931505719746,0.04785411123882902,0.8175536669858322,1.6657660379993264,-0.44873529883921875,1.9624492840904,-1.1324037398121276,1.5136950058306338,9
67,0.005420343271668845,-0.5007000213657893,-1.5414908665304488,-2.1277816050137823,-1.0783429992483102,-2.3549569090544376,0.5160914434919789,-1.4880247906886737,1.146407859580501,0.19464143947580642,1.0589286063057908,1.8132654714039271,-0.04577169294291595,1.9624492840904,-1.0126676387777085,1.3180356582281552,9
68,0.03461211850056891,0.9174919233519212,-1.0859408868988423,-0.4056927849234652,-1.4595862602225953,-1.206615652558811,-0.6940281547459202,-1.4880247906886737,0.7362593411103437,-1.1998381787754777,1.0589286063057908,0.15389684560216674,0.8944767208151235,1.2988783729307396,-0.4139871336056126,1.988867707150939,9
69,0.03461211850056891,0.5475288073386051,-1.5414908665304488,-1.7103055274161296,-1.2836278320806176,-2.4290434417315745,0.6469151838420217,-1.3208272339990832,1.2635931505719746,0.6717002562459826,0.4420815391547855,2.403263205022331,-1.657626116528127,1.419527629505223,-0.9887204185708246,0.08817690186971767,9
70,0.03461211850056891,0.7941708846808159,-0.8961283953856729,-0.4056927849234652,-1.4595862602225953,-1.3918319842516538,-0.5304984793083662,-1.4880247906886737,0.7948519866060805,-0.31911420935361406,1.0589286063057908,1.297017454487824,-0.0009979589544378284,1.9624492840904,-1.0366148589845923,1.8491110302920255,9
71,-1.0162917897398325,-3.7070470268145264,1.0399590180486544,-1.031906901319944,-0.4918149054417178,1.164153393109579,-1.6752062073712435,-0.2842023825236215,-0.5527788597958648,-1.236535010834722,1.0589286063057908,0.3013962790067676,1.834725134573163,1.9624492840904,-0.6055648952606832,1.5695976765741992,9
72,0.09299566895836887,0.5475288073386051,-1.5035283682278149,-0.718799843121705,-1.4595862602225953,-1.4659185169287912,-0.23614506352076917,-1.4880247906886737,1.0292225685890277,-0.42920470553134704,1.0589286063057908,1.1495180210832232,0.40196564694186476,1.9624492840904,-0.7253009962951025,1.5416463412024166,9
73,0.12218744418726893,0.9174919233519212,-1.2377908801093778,-0.8753533722208242,-1.3716070461516063,-1.4288752505902225,-0.3342628687833016,-1.4880247906886737,0.8827409548496857,-0.24572054523512538,1.0589286063057908,1.1495180210832232,-0.04577169294291595,1.7211507709414329,-1.1324037398121276,1.2621329874845897,9
74,0.151379219416169,0.9174919233519212,-1.1239033852014761,-0.7709843528214115,-1.4595862602225953,-1.3177454515745168,-0.7921459600084524,-1.4880247906886737,0.6483703728667388,-0.6126888658275685,1.0589286063057908,0.6701448625182701,1.118345390757514,1.6306638285105701,-0.5576704548469157,1.7373056888048954,9
75,0.151379219416169,-0.3773789826946839,-0.8202033987804053,-1.2406449401187707,-1.2836278320806176,-1.9104377129916144,0.12362022244184954,-1.4880247906886737,1.2635931505719746,0.011157279179584869,0.8443731046880498,1.6288911796481762,-0.8964726387239997,1.9624492840904,-1.1324037398121276,1.1223763106256763,9
76,0.151379219416169,0.8558314040163686,-1.1239033852014761,-0.6666153334219983,-1.4595862602225953,-1.3177454515745168,-0.6940281547459202,-1.4880247906886737,0.5018887591273968,-0.8328698581830346,1.0589286063057908,0.4488957124113685,1.4765352626653385,1.5401768860797072,-0.03083161029547124,1.988867707150939,9
77,0.18057099464506907,0.8558314040163686,-1.3516783750172794,-0.35350827522375855,-1.4595862602225953,-1.3177454515745168,-0.5632044143958769,-1.4880247906886737,0.6483703728667388,-0.53929520170908,1.0589286063057908,1.002018587678622,0.8497029868266455,1.9624492840904,-0.5337232346400318,1.988867707150939,9
78,-1.0162917897398325,-1.1173052147213154,-1.5414908665304488,-2.545257682611435,-0.9610373804869916,-2.4290434417315745,0.31985583296691406,-1.0867506546336563,1.0585188913368961,0.34142876771278363,1.0589286063057908,1.776390613052777,0.26764444497643036,1.9624492840904,-0.629512115467567,1.5136950058306338,9
79,0.238954545102869,0.9174919233519212,-0.8961283953856729,-0.8231688625211177,-1.4595862602225953,-1.1695723862202423,-1.3808527915836466,-1.4880247906886737,0.4139997908837916,-0.5759920337683243,0.9784702931991377,0.5963951458159695,2.0138200705270757,1.5401768860797072,0.017062830118296336,1.8491110302920255,9
80,0.238954545102869,0.8558314040163686,-1.1239033852014761,-0.5100618043228784,-1.4595862602225953,-1.2807021852359481,-0.6940281547459202,-1.4880247906886737,0.5311850818752653,-1.016354018479256,1.0589286063057908,0.26452142065561735,1.5213089966538167,1.5100145719360862,0.041010050325180195,1.988867707150939,9
81,0.2681463203317691,0.3625472493319477,-0.7822409004777713,-1.2406449401187707,-1.4595862602225953,-1.3918319842516538,-1.0864993757960495,-1.4880247906886737,0.2675181771444499,-0.6860825299460572,0.7907342292836146,0.37514599570906815,2.0138200705270757,1.3290406870743605,0.5199544544628567,1.988867707150939,9
82,0.29733809556066915,0.9174919233519212,-1.0479783885962084,-0.7709843528214115,-1.4595862602225953,-1.4288752505902225,-0.6940281547459202,-1.4880247906886737,0.5018887591273968,-0.53929520170908,1.0589286063057908,0.7807694375717209,1.252666592722948,1.7814753992286743,-0.27030381236430967,1.9329650364073736,9
83,0.29733809556066915,-0.6856815793724473,-1.0100158902935745,-2.2843351341129017,-0.6384469288933659,-2.4290434417315745,0.8758567294545974,-1.01987163195782,1.2635931505719746,0.81848758448296,0.28116491294147966,2.1451391965642794,-1.657626116528127,1.9624492840904,-1.1324037398121276,0.9826196337667631,9
84,0.3265298707895692,0.3625472493319477,-0.9340908936883068,-0.718799843121705,-1.4595862602225953,-1.3177454515745168,-0.7267340898334309,-1.4880247906886737,0.5604814046231336,-0.3558110414128584,1.0589286063057908,1.002018587678622,1.5213089966538167,1.9624492840904,-0.27030381236430967,1.5695976765741992,9
85,0.3557216460184693,0.17756569132528965,-1.0100158902935745,-0.5100618043228784,-1.4595862602225953,-1.4288752505902225,-0.5304984793083662,-1.4880247906886737,0.8241483093539489,-0.3558110414128584,1.0589286063057908,1.2601425961366737,0.26764444497643036,1.9624492840904,-0.7731954367088701,1.3180356582281552,9
86,0.3849134212473693,-0.007415866681368419,-1.16186588350411,-1.1362759207193573,-1.4595862602225953,-1.6881781149602026,-0.3342628687833016,-1.4880247906886737,0.8827409548496857,-0.42920470553134704,1.0589286063057908,1.002018587678622,0.6706080508727329,1.841800027515916,-0.6534593356744509,1.988867707150939,9
87,0.44329697170516946,0.9174919233519212,-0.8581658970830391,-0.7709843528214115,-1.4595862602225953,-1.3177454515745168,-0.7921459600084524,-1.4880247906886737,0.44329611363166,-0.5759920337683243,1.0589286063057908,0.7070197208694203,1.297440326711426,1.690988456797812,-0.31819825277807723,1.793208359548461,9
88,0.4724887469340695,0.9174919233519212,-0.9720533919909407,0.2727058411727203,-1.4595862602225953,-0.9843560545273994,-0.9229697003584956,-1.4880247906886737,0.3554071453880548,-1.016354018479256,1.0589286063057908,0.33827113735791786,1.5660827306422949,1.7211507709414329,-0.006884390088587517,1.7373056888048954,9
89,0.4724887469340695,0.9174919233519212,-1.1998283818067441,-0.30132376552405193,-1.4595862602225953,-1.0954858535431053,-0.7267340898334309,-1.4880247906886737,0.7655556638582122,-0.6126888658275685,1.0589286063057908,0.854519154274021,1.073571656769036,1.8719623416595372,-0.629512115467567,1.68140301806133,9
